as_of_date,symbol,company,sector,ticker,market_cap,current_price,foundation_score,turnaround_score,turnaround_stage,quality_score,earnings_score,cashflow_score,momentum_score,revenue_growth_pct,net_income_growth_pct,ebitda_margin_pct,earnings_inflection,margin_inflection,debt_repair,cfo_growth_pct,cfo_inflection,fcf_inflection,momentum_60d_pct,roce_proxy,debt_equity,cfo_pat,data_completeness_pct,valuation_group,valuation_method,primary_multiple,roe,roce_for_valuation,fcf_yield_pct,valuation_growth_pct,valuation_leverage,valuation_applicable_metrics,valuation_available_metrics,valuation_data_quality_pct,valuation_data_status,valuation_warning,valuation_disconnect,valuation_data_confidence_pct,pe_proxy,price_to_cfo_proxy,price_to_fcf_proxy,net_income,equity,ebitda,net_debt,fcf,scenario_group,scenario_method,scenario_anchor_multiple,scenario_growth_used_pct,bear_value,base_value,bull_value,bear_return_pct,base_return_pct,bull_return_pct,scenario_confidence,scenario_reward_risk,sector_recovery_score,sector_stage,opportunity_score_pre_regime,market_regime_score,opportunity_score,survival_score,scenario_risk_reward_score,risk_score,investment_decision,position_bias,risk_flags,decision_rationale,research_priority,next_confirmation,thesis_invalidation
2026-09-05,POWERGRID,Power Grid Corporation of India,Utilities,POWERGRID.NS,2473960669184.0,266.0,40.57678927384908,28.36207878500237,WEAK,39.11860465116279,40.1,66.39999999999999,18.0,1.5712823203000825,2.6190224618334312,89.09269943346908,2136280000.0000167,-0.057056608613633035,-94163780000.00018,12.999788525259092,5046200000.0000305,-85651000000.0,-6.895348745297126,16.139090499056284,1.5081303834665603,2.5697330792725994,100.0,Utilities,EV/EBITDA,9.879485604882113,,,1.475961216960003,,1.4590398056481564,"primary_multiple, fcf_yield, leverage","primary_multiple, fcf_yield, leverage",100.0,COMPLETE,,69.54651162790697,100.0,,,67.75245775493158,159279500000.0,1004940300000.0,398827300000.0,1466247900000.0,36514700000.0,Utilities,EV/EBITDA,9.879485604882113,2.6190224618334312,186.59523534333118,272.6567505186551,358.718265693979,-29.85141528446195,2.5025377889680698,34.85649086239812,Research scenario — not intrinsic value,0.08383313705969155,20.833333333333332,WEAK,35.242638467014714,37.16849330773499,35.39670685427234,74.86449360889067,48.17396323335408,54.963092024989216,AVOID / NO EDGE,AVOID,HIGH DEBT/EQUITY,The current turnaround/valuation evidence does not justify taking capital risk.,HIGH,Confirm debt reduction and improving interest coverage,leverage fails to improve
2026-09-05,ITC,ITC,FMCG,ITC.NS,3309115539456.0,264.1,41.2246867584243,25.824774560987183,WEAK,66.67441860465117,28.63953488372093,51.4,8.0,4.768655968682967,-40.45618236934057,38.138139712335295,-22584460000.00004,0.0807151854953796,-2224979999.999952,4.749918307327827,-2549319999.999988,-2876579999.9999733,-8.266755226652123,58.015313942829735,0.033091288739202813,0.892449637424255,100.0,Consumer,P/E,15.99420158880822,,,4.9201727186221405,4.768655968682967,,"primary_multiple, fcf_yield, growth","primary_multiple, fcf_yield, growth",100.0,COMPLETE,,62.09169435215947,100.0,15.99420158880822,,20.32448975246631,206894700000.0,725073000000.0,298290900000.0,-210914100000.0,162814200000.0,Consumer,P/E,15.99420158880822,-10.0,202.03650000000002,237.69000000000003,273.3435,-23.5,-10.0,3.499999999999986,Research scenario — not intrinsic value,-0.425531914893617,22.22222222222222,WEAK,33.03441650846385,37.16849330773499,33.365142652405545,97.65597247808421,47.025,60.6311457976218,AVOID / NO EDGE,AVOID,NONE,The current turnaround/valuation evidence does not justify taking capital risk.,LOW,Revalidate the thesis at the next quarterly results,the expected fundamental improvement reverses
2026-09-05,SIEMENS,Siemens,Capital Goods,SIEMENS.NS,1416291287040.0,3977.0,43.110415282392026,30.805315614617943,WEAK,54.74883720930232,32.82093023255814,12.5,86.0,16.243355781975932,-22.5428844879629,14.927264141164004,733800000.0,-0.14312083390564467,-2055399999.9999819,-77.35541185713423,-2924599999.9999986,-3541599999.999998,10.959604398415856,40.581797685960765,0.010984607940971907,0.17807242657542058,100.0,Manufacturing,EV/EBITDA,52.001785765432096,,40.581797685960765,-0.004024595824431571,,,"primary_multiple, roce, fcf_yield","primary_multiple, roce, fcf_yield",100.0,COMPLETE,Very high EV/EBITDA; investigate earnings/capital-cycle normalization,26.636692506459948,100.0,,,-24847.215562105263,21042000000.0,132276000000.0,25920000000.0,-68405000000.0,-57000000.0,Manufacturing,EV/EBITDA,52.001785765432096,-10.0,3711.854687127365,4591.7973960801955,5471.740105033025,-6.66696788716709,15.45882313503131,37.58461415722971,Research scenario — not intrinsic value,2.318718703413469,35.27777777777778,WEAK,32.696656423034334,37.16849330773499,33.05440337381039,86.11813031057414,74.1029211342967,60.20943798823874,LOW PRIORITY,NO PRIORITY,WEAK CFO/PAT | Very high EV/EBITDA; investigate earnings/capital-cycle normalization,The stock is not currently a high-priority opportunity under the screening framework.,HIGH,Confirm operating cash flow catches up with reported profit,cash conversion remains weak
2026-09-05,HINDALCO,Hindalco Industries,Metals,HINDALCO.NS,2244255416320.0,1011.0,28.741029900332226,26.72425249169435,WEAK,20.532558139534885,30.9953488372093,24.8,48.0,15.028140847685023,-16.311480532466717,11.232311969542478,1483999999.9999962,-0.2934456858296033,-146557999999.99997,-58.00901269971324,-36539999999.99996,-108133999999.99997,0.23415286736054863,14.377667291088606,0.7260127541494915,0.7654394742737659,100.0,Cyclicals,P/E (normalized needed),16.75943108296617,,,-8.84302199102735,-16.311480532466717,,"primary_multiple, fcf_yield, growth","primary_multiple, fcf_yield, growth",100.0,COMPLETE,Cyclical earnings require normalization,46.54445964432284,100.0,16.75943108296617,,-11.308351387282073,133910000000.0,1365830000000.0,306240000000.0,764140000000.0,-198460000000.0,Cyclicals,P/E,16.75943108296617,-10.0,636.93,909.9000000000001,1182.8700000000001,-37.0,-9.999999999999986,17.000000000000014,Research scenario — not intrinsic value,-0.2702702702702699,43.611111111111114,WEAK,32.53282896879682,37.16849330773499,32.90368211591188,83.99044533540457,42.3,53.2844928088175,AVOID / NO EDGE,AVOID,WEAK CFO/PAT | BEAR DOWNSIDE >30% | Cyclical earnings require normalization,The current turnaround/valuation evidence does not justify taking capital risk.,HIGH,Confirm operating cash flow catches up with reported profit | Reassess entry valuation and downside protection,cash conversion remains weak or normalized earnings deteriorate
2026-09-05,INFY,Infosys,IT,INFY.NS,4576838156288.0,1130.0,45.49698860939725,29.582676791646893,WEAK,74.61395348837209,33.258139534883725,26.200000000000003,44.0,4.570213207449303,4.9081697276757374,25.324933029070344,134600000.00000036,-0.060922240692523166,334200000.00000024,-7.170765341300855,233800000.00000048,238400000.00000048,-0.4317582437794343,72.91815454935009,0.0988146331493971,1.219136734077875,100.0,IT,P/E,1381.4784655261092,,,0.08156285786228486,,,"primary_multiple, fcf_yield","primary_multiple, fcf_yield",100.0,COMPLETE,Very high P/E; earnings denominator may be temporarily depressed,5.515731874145007,100.0,1381.4784655261092,,1226.0482604575407,3313000000.0,9786000000.0,5105000000.0,-2785000000.0,3733000000.0,IT,P/E,1381.4784655261092,4.9081697276757374,889.0967384420519,1185.4623179227358,1481.82789740342,-21.31887270424319,4.908169727675741,31.13521215959466,Research scenario — not intrinsic value,0.2302265131823244,54.166666666666664,WATCH,32.04738030793713,37.16849330773499,32.457069347920964,98.35308944751004,52.67757616345742,57.60232027970211,AVOID / NO EDGE,AVOID,Very high P/E; earnings denominator may be temporarily depressed,The current turnaround/valuation evidence does not justify taking capital risk.,LOW,Revalidate the thesis at the next quarterly results,the expected fundamental improvement reverses
2026-09-05,NESTLEIND,Nestle India,FMCG,NESTLEIND.NS,2719887392768.0,1410.5,54.43649264356905,30.5719031798766,WEAK,66.05348837209303,61.69302325581395,31.200000000000003,66.0,19.583454688725645,34.17959272459547,24.7555223508903,5.7220458984375e-06,8.881784197001252e-16,3.814697265625e-06,7.2001841142969925,2.86102294921875e-06,0.0,3.097433488828094,107.85584114123417,0.29096979958655533,0.9148706661387521,100.0,Consumer,P/E,84.79535703652898,,,0.34041482837189513,19.583454688725645,,"primary_multiple, fcf_yield, growth","primary_multiple, fcf_yield, growth",100.0,COMPLETE,,20.29401993355482,100.0,84.79535703652898,,293.7592362773116,32075900000.0,40102100000.0,53620100000.0,9612500000.0,9258900000.0,Consumer,P/E,84.79535703652898,25.0,1498.65625,1763.125,2027.5937499999998,6.25,25.0,43.74999999999997,Research scenario — not intrinsic value,,22.22222222222222,WEAK,31.357456968834047,37.16849330773499,31.82233987594612,93.73168110920328,73.125,61.69097810693854,LOW PRIORITY,NO PRIORITY,NONE,The stock is not currently a high-priority opportunity under the screening framework.,LOW,Revalidate the thesis at the next quarterly results,the expected fundamental improvement reverses
2026-09-05,TATACONSUM,Tata Consumer Products,FMCG,TATACONSUM.NS,999586856960.0,1010.0,37.577330327479835,29.67214048410062,WEAK,44.079069767441865,46.02558139534884,41.9,10.0,15.20526421302677,20.63638567975783,14.55826075661569,1097840000.0000014,-0.7037928682150612,-4926100000.000002,17.757032066710423,3602299999.999999,3304720000.000002,-8.215196511123168,14.474651897361479,0.1294093456210961,1.57028463982364,100.0,Consumer,P/E,64.811441156714,,,1.9740955838507626,15.20526421302677,,"primary_multiple, fcf_yield, growth","primary_multiple, fcf_yield, growth",100.0,COMPLETE,,28.782059800664452,100.0,64.811441156714,,50.65610845698533,15423000000.0,217875300000.0,29364900000.0,-15004100000.0,19732800000.0,Consumer,P/E,64.811441156714,20.63638567975783,1035.6633710607207,1218.427495365554,1401.191619670387,2.5409278277941354,20.636385679757836,38.731843531721466,Research scenario — not intrinsic value,,22.22222222222222,WEAK,29.606919118810318,37.16849330773499,30.211845053924293,97.84317757298173,72.14318677794552,61.42330537321151,LOW PRIORITY,NO PRIORITY,NONE,The stock is not currently a high-priority opportunity under the screening framework.,LOW,Revalidate the thesis at the next quarterly results,the expected fundamental improvement reverses
2026-09-05,DRREDDY,Dr Reddy's Laboratories,Healthcare,DRREDDY.NS,958769463296.0,1151.0,31.11253203607024,19.77532036070242,WEAK,48.39767441860465,22.06279069767442,41.0,6.0,3.1941265916107353,-24.21830786644029,23.564222627726362,-1058799999.9999998,-2.287305216771582,-5079200000.0,22.243042991298356,-1047000000.0000027,-7478000000.0,-9.472511072801105,21.593605935786574,0.20511426472499292,1.3245040840140023,100.0,General,P/E,22.375016646347724,,,1.911825595382046,,,"primary_multiple, fcf_yield","primary_multiple, fcf_yield",100.0,COMPLETE,,51.66511627906977,100.0,22.375016646347724,,52.306026366393894,42850000000.0,377063000000.0,79160000000.0,-10473000000.0,18330000000.0,General,P/E,22.375016646347724,-10.0,776.925,1035.8999999999999,1294.8749999999998,-32.5,-10.000000000000014,12.499999999999972,Research scenario — not intrinsic value,-0.30769230769230815,37.77777777777778,WEAK,28.959740112324,37.16849330773499,29.616440367956876,96.58142892125011,43.875,57.996028366810556,AVOID / NO EDGE,AVOID,BEAR DOWNSIDE >30%,The current turnaround/valuation evidence does not justify taking capital risk.,HIGH,Reassess entry valuation and downside protection,the expected fundamental improvement reverses
2026-09-05,GRASIM,Grasim Industries,Materials,GRASIM.NS,2253155467264.0,3322.0,27.998379212149977,22.015187470336976,WEAK,3.4930232558139536,50.75581395348837,6.300000000000001,72.0,18.172696281862798,34.02344508970015,14.738099335384147,-3605500000.0000057,-0.7326935830210939,-366052000000.00024,3.726914273400239,-7597100000.000008,-26565119999.999954,5.304120918113608,8.556985311913449,2.2020124302792543,-3.5859602777017123,100.0,General,P/E,45.36725139865659,,,-14.839588517432006,,,"primary_multiple, fcf_yield","primary_multiple, fcf_yield",100.0,COMPLETE,,16.530232558139534,100.0,45.36725139865659,,-6.738731325503426,49664800000.0,1034699200000.0,256331700000.0,1960885000000.0,-334359000000.0,General,P/E,45.36725139865659,25.0,3114.374999999999,4152.499999999999,5190.624999999999,-6.250000000000028,24.99999999999997,56.24999999999997,Research scenario — not intrinsic value,3.9999999999999774,60.55555555555556,WATCH,27.870978207562096,37.16849330773499,28.614779415575928,33.333333333333336,80.93749999999997,44.827646986485725,LOW PRIORITY,NO PRIORITY,HIGH DEBT/EQUITY | WEAK CFO/PAT,The stock is not currently a high-priority opportunity under the screening framework.,HIGH,Confirm operating cash flow catches up with reported profit | Confirm debt reduction and improving interest coverage,cash conversion remains weak or leverage fails to improve
2026-09-05,TATAMOTORS,Tata Motors,Auto,TATAMOTORS.NS,,,50.0,50.0,WATCH,50.0,50.0,50.0,50.0,,,,,,,,,,,,,,0.0,Manufacturing,EV/EBITDA,,,,,,,"primary_multiple, roce, fcf_yield",,0.0,INSUFFICIENT,"Primary valuation input unavailable | Missing: primary_multiple, roce, fcf_yield",,0.0,,,,,,,,,Manufacturing,EV/EBITDA,,,,,,,,,Insufficient EBITDA/debt/share data,,76.94444444444444,RECOVERING,,37.16849330773499,,0.0,50.0,37.05286910983119,DATA INSUFFICIENT,NO POSITION,"Primary valuation input unavailable | Missing: primary_multiple, roce, fcf_yield | TURNAROUND NOT YET CONFIRMED",The available data is insufficient for a reliable investment conclusion.,DATA,Confirm revenue/earnings and margin improvement across the next reported periods | Resolve missing valuation inputs,earnings/margins fail to improve
